"","x"
"149",10.4558903887649
"150",22.2096186457622
"151",18.5707338494874
"152",16.5676200188959
"153",5.94231845217481
"154",13.1594884876682
"155",25.8087800769898
"156",17.5601477575205
"157",20.9832322591322
"158",12.7731427223185
"159",13.5106705873214
"160",8.67926610494273
"161",21.1411711694215
"162",21.6362581249534
"163",11.9733781447337
"164",13.0956883561409
"165",10.5716491801962
"166",12.552151416817
"167",13.4322384968891
"168",13.6775621083593
"169",22.9765582487661
"170",7.56094494517725
"171",24.234258387424
"172",5.69548236796233
"173",19.6639304803862
"174",18.9171562557143
"175",22.5815248164613
"176",3.60342703224737
"177",2.6931581356717
"178",17.3969541125937
"179",7.03149964089216
"180",7.05920510818642
"181",3.36620107755585
"182",18.9973167302544
"183",8.92661545867905
"184",15.3868306530337
"185",22.5790935184639
"186",12.7762142954056
"187",17.5830328621852
"188",13.3971214478179
"189",18.0038039812122
"190",15.5197587848525
"191",20.385449527423
"192",9.33021468690572
"193",9.73929772350335
"194",13.2973602016762
"195",14.5139108678233
"196",18.2628314926431
"197",10.7281872423411
"198",19.6695412067364
"199",16.0503133183444
"200",15.0949531075084
"201",11.0248721725627
"202",22.4703597357974
"203",14.9966737290865
"204",2.98195089290662
"205",12.3419996926114
"206",14.1235604628999
"207",18.3456495611579
"208",15.4337442211817
"209",7.06890087281586
"210",23.2072774451811
"211",12.4946582202185
"212",6.5991152145807
"213",10.4773449031453
"214",13.1809902547096
"215",20.8372634363199
"216",10.4221316320734
"217",12.9790962903261
"218",13.4353718964461
"219",3.93438136338317
"220",15.771729484884
"221",6.09382610876383
"222",19.7750612128576
"223",12.6759522150293
"224",16.7571107739047
"225",11.3179017855446
"226",4.58254435597309
"227",21.8449987533601
"228",15.9476174000028
"229",7.31238222739308
"230",13.5555789327879
"231",11.727604339835
"232",19.6680319805044
"233",17.0381405821737
"234",21.9210392698938
"235",15.1870138291944
"236",6.06242188418718
"237",18.9474473264826
"238",25.4258612948693
"239",17.9592306097656
"240",10.7812302308066
"241",16.9002651226117
"242",8.471757874359
"243",10.0879269841882
"244",7.7667891264767
"245",1.94019093163642
"246",11.5573998569678
"247",15.3181260540489
"248",19.6314679371937
"249",11.0792896238171
"250",9.11883641104027
"251",25.124163316392
"252",7.50507229843788
"253",15.7521849199521
"254",19.4121239579245
"255",13.7127707617271
"256",7.45542595951691
"257",6.19894348124377
"258",19.1465717472632
"259",9.83550326169718
"260",18.787309485587
"261",14.8353288288602
"262",12.8619709249893
"263",8.09012836763467
"264",14.7094738704403
"265",20.9411732734393
"266",9.59533970344576
"267",10.1053225162785
"268",15.7386115239193
"269",10.9259045905246
"270",14.1951082326167
"271",10.7262324260698
"272",8.61549003858272
"273",14.6471171920301
"274",6.36631323640174
"275",10.4946055422368
"276",13.798258966634
"277",9.82147158397392
"278",20.4718036528605
"279",24.183921340948
"280",14.3168166692703
"281",12.5987048650315
"282",17.390111103945
"283",13.2362940223116
"284",6.83979687151699
"285",9.82877163285641
"286",16.5082908011949
"287",16.3234925017123
"288",7.38584533599044
"289",22.7541905204917
"290",6.52042221636841
"291",11.9217892094867
"292",9.55892790734023
"293",15.5903960128113
"294",20.9900757084044
"295",18.9500392017538
"296",18.0502006149477
"297",25.358030696888
"298",17.1487383025883
"299",17.6985127426388
"300",21.593328679259
"301",23.4393018562587
"302",16.8344675813549
"303",28.0034820017777
"304",17.0683204789294
"305",6.63557688484932
"306",19.9840087712498
"307",12.9978963808917
"308",6.53156262360117
"309",19.4636908476824
"310",16.0742262029338
"311",10.8370286144099
"312",3.81699902204152
"313",15.3380275890963
"314",8.22233312952892
"315",25.4510792681544
"316",14.018577309002
"317",19.5344087506755
"318",9.73775110085082
"319",18.0150884342581
"320",6.39515232447933
"321",9.7829989454775
"322",17.1386004974712
"323",11.2231715383164
"324",10.7587925369077
"325",6.3120749806776
"326",18.9587776267509
"327",14.3094418013761
"328",16.7781476025187
"329",13.8137363696424
"330",10.5962940642644
"331",24.3180611098625
"332",12.6017803493223
"333",6.44292450986984
"334",22.1323960031102
"335",8.4572093433092
"336",16.5892375178433
"337",12.9254928064926
"338",13.5064184949812
"339",19.1419467423231
"340",10.1444908744065
"341",19.8252881696492
"342",4.44510603492902
"343",16.8023415149675
"344",8.37106594483585
"345",8.24060722976298
"346",21.6500075635528
"347",16.4188609393911
"348",12.4657526336849
"349",12.3922673727266
"350",18.5110892009836
"351",13.5288047601014
"352",11.1935576760877
"353",19.7924217925501
"354",16.7214211765486
"355",15.246982875036
"356",19.7430733827474
"357",25.0433035376681
"358",18.8084583485526
"359",9.14199165056549
"360",11.8811467439287
"361",5.85716024869058
"362",22.8657595354362
"363",20.6887031886699
"364",8.06560715632774
"365",14.7239242817496
"366",13.4237519626273
"367",10.3924887480473
"368",11.4816484754762
"369",14.7947543590545
"370",19.7961424496507
"371",17.2239852023416
"372",15.4844506867944
"373",17.5864464486791
"374",4.19336328791448
"375",10.3684934705332
"376",6.02836874740914
"377",20.8106314547252
"378",16.3788525906069
"379",13.5949219268967
"380",19.5432762647752
"381",16.6559980946253
"382",8.49941472519978
"383",15.8358153593552
"384",17.7370934449215
"385",18.721879928686
"386",7.82884259518334
"387",9.88454541806977
"388",16.0978673573417
"389",14.3320442236449
"390",23.7474067165446
"391",12.3312482669189
"392",10.9145430154605
"393",17.1500967041547
"394",19.9387000599332
"395",13.9727783034276
"396",3.54056010030653
"397",6.6901181007542
"398",14.1025881799215
"399",16.4243447124447
"400",5.48548619966478
"401",15.7919399192125
"402",19.5973328234534
"403",15.2316002222421
"404",10.0324934248556
"405",12.9891746029637
"406",11.0955528285015
"407",15.5863297511003
"408",8.96685631553222
"409",15.0989293395167
"410",20.1488624830494
"411",13.3883808395007
"412",19.556879785942
"413",4.4637505906661
"414",15.4122922122872
"415",7.18108495370216
"416",8.47193563171451
"417",10.3552697483754
"418",23.1001738747723
"419",17.8113860565501
"420",12.2093580480411
"421",6.61539983420746
"422",16.7594760546434
"423",12.064619727177
"424",13.2163513891708
"425",17.524854747492
"426",18.5402927661621
"427",8.87213733024986
"428",18.9543644029449
"429",10.8486055114727
"430",3.41599060087781
"431",16.8532170897572
"432",11.4835670596755
"433",18.9753918232569
"434",13.2733271703837
"435",7.56503494193476
"436",11.0614013277328
"437",17.5150723026934
"438",21.3320577924125
"439",16.8323801165424
"440",20.9128636326057
"441",23.2923582054384
"442",11.8116989734732
"443",14.5913216777239
"444",10.4791800388093
"445",6.18806720510839
"446",16.0239391036134
"447",7.65256353401526
"448",8.27260012921941
"449",19.9931576265562
"450",20.0098608820809
"451",16.8529523761763
"452",19.6263696090447
"453",15.8315860344035
"454",24.0191777425116
"455",26.9233432210385
"456",5.93559854062556
"457",19.5726042608809
"458",16.5810365540614
"459",7.08677199512521
"460",14.1896399331648
"461",11.0926158860327
"462",21.9371231027741
"463",7.57925705180687
"464",11.8028236382173
"465",14.04038583913
"466",15.9662448218962
"467",12.6142846969502
"468",24.7288575226746
"469",8.93045307103532
"470",15.9809570065301
"471",21.7176419256735
"472",18.7923187709873
"473",16.0738216584637
"474",6.92545961320001
"475",21.1426039514037
"476",11.3492675090127
"477",13.448748171274
"478",19.7442268988908
"479",8.63526945436068
"480",20.628266711187
"481",17.9740307445891
"482",22.2006814468558
"483",6.63743750723408
"484",10.4654082509913
"485",8.489101012375
"486",21.1157783955811
"487",16.5761215792598
"488",9.81091133454168
"489",10.1468052773238
"490",19.0263219184511
"491",17.4798533877129
"492",8.32223664514094
"493",13.4801956763858
"494",11.2808381920921
"495",8.11874882909972
"496",11.2729737006444
"497",14.3868507903168
"498",19.6456429199265
"499",7.7902781027672
"500",17.2035086219898
"501",10.984027184991
"502",11.8598116953809
"503",14.2135307283204
"504",10.8762877549336
"505",10.2834630158632
"506",2.83085780713183
"507",12.5911203755329
"508",15.443596259294
"509",16.2219873591816
"510",13.747351555455
"511",12.1912417394397
"512",12.868151589754
"513",12.2156217470206
"514",9.65423185137864
"515",14.6880179157319
"516",4.79140207802159
"517",11.6213083468182
"518",14.7399055399235
"519",20.6365350423487
"520",11.9116523663734
"521",21.8612349654492
"522",18.1189875901808
"523",11.0449001359499
"524",19.2318710451134
"525",15.0473826976944
"526",19.6689946265315
"527",15.269746256974
"528",15.0718595119898
"529",6.8502867506623
"530",18.1965224011259
"531",21.4441763551674
"532",19.3729529308145
"533",6.34685399811203
"534",15.7907856627019
"535",3.70580454096059
"536",14.8556479208153
"537",4.97860013883084
"538",9.62251808868517
"539",1.0429058884692
"540",8.18816168675419
"541",24.8648989588229
"542",12.6132687426599
"543",16.3698080167966
"544",21.6275349119877
"545",17.5536528172557
"546",13.3251020016418
"547",6.89860852198572
"548",16.6993360128198
"549",13.6595023197443
"550",6.42969840948619
"551",21.0885412344477
"552",21.1210719016525
"553",2.50995584418012
"554",15.4075892576994
"555",22.0107246565463
"556",13.9850434129667
"557",9.42392253545965
"558",11.3105384778898
"559",15.8319585716173
"560",16.1092622106423
"561",10.7850887667699
"562",16.0475104518249
"563",7.04481242188681
"564",4.89189826477693
"565",16.6953656962792
"566",15.4509728193363
"567",10.626311618243
"568",15.6983394392227
"569",14.3257214898394
"570",13.5740340330151
"571",19.9237755698233
"572",21.5221258481221
"573",17.9930969098776
"574",14.8473928541846
"575",21.2184970402517
"576",7.2886268025056
"577",20.3733536390383
"578",21.7728855119081
"579",5.62895599352121
"580",16.863755167541
"581",11.3113238390534
"582",10.5368807288821
"583",15.0397121543494
"584",8.95184775365754
"585",10.4027584143978
"586",16.4192550720147
"587",17.0923048158046
"588",14.5514129643974
"589",7.33401766760277
"590",4.73917414725248
"591",11.8535327410696
"592",22.5841068500219
"593",15.8874472544474
"594",11.4601038093413
"595",16.2672154745333
"596",23.1205949616648
"597",19.7031751795833
"598",17.3447641439456
"599",12.009155782312
"600",24.9632056524137
"601",14.0823895539967
"602",8.86655804923668
"603",19.7844470042232
"604",18.4119836217669
"605",12.595774713874
"606",14.7110219700501
"607",17.4475269604438
"608",12.2777179688213
"609",14.9499141157562
"610",10.6929455495746
"611",17.1075758011862
"612",10.4484811945403
"613",12.3868855761292
"614",12.4892050615751
"615",13.6628426155112
"616",11.3742915886133
"617",18.7486557742213
"618",9.90573902388506
"619",10.1943902107663
"620",14.1887280167668
"621",16.2840963173907
"622",6.30051436511646
"623",19.8683895013386
"624",21.0296071353568
"625",19.6821121651631
"626",15.0017481895942
"627",11.7379112292111
"628",8.34378709774683
"629",6.77992492950669
"630",18.7992315272066
"631",20.0812488548206
"632",15.2237241428357
"633",20.7756973612764
"634",9.86587284312419
"635",12.801190907148
"636",19.0973193889074
"637",8.602747398894
"638",17.6920992438188
"639",20.3371469578321
"640",18.1858227426277
"641",20.5234543492489
"642",10.7362872367236
"643",26.1008075437634
"644",13.581676268831
"645",9.23951261455317
"646",2.5683609978987
"647",6.864468531334
"648",16.5216622096919
"649",15.6206608599812
"650",17.3826912928672
"651",14.1839860578168
"652",18.0286132511286
"653",14.1272819327467
"654",19.1184297579391
"655",12.6921035623209
"656",15.8954155672438
"657",12.2921615518775
"658",13.8311310698207
"659",18.726311841618
"660",19.4937587080232
"661",24.220776381804
"662",16.3667560524377
"663",13.3504294181707
"664",6.85788671781819
"665",18.3198375107593
"666",9.93035224995355
"667",12.1349844874234
"668",10.4964165933284
"669",23.0294937386557
"670",19.9602235313851
"671",3.57267013181629
"672",12.9902997143658
"673",19.7172190560014
"674",11.4018758819992
"675",15.9822457050863
"676",7.82898100562763
"677",8.28805696816345
"678",10.8463118391258
"679",21.1106952508907
"680",13.1108923015529
"681",6.0690188785583
"682",21.3382478361608
"683",12.1348166575413
"684",15.2143755465165
"685",20.834066211502
"686",11.22800094547
"687",28.0964159390229
"688",21.4015085206243
"689",14.8700979062731
"690",22.0238318290006
"691",12.2225734808289
"692",12.6066600021729
"693",11.4226777821111
"694",20.8387997570402
"695",18.3095409129734
"696",16.954470826435
"697",23.026804547237
"698",11.2979181962648
"699",6.57953028842845
"700",19.4653768546699
"701",11.2005038009042
"702",13.2358582584941
"703",13.6687988568868
"704",15.920150009713
"705",12.8685104572943
"706",13.5973202879996
"707",21.4639018996992
"708",17.9520399663978
"709",16.8853976152155
"710",18.159398642801
"711",7.73670322215582
"712",13.8774130560583
"713",14.707684656341
"714",20.7767729250745
"715",15.6148090100088
"716",16.2220387391486
"717",4.87152712095033
"718",5.77915801414771
"719",18.4170958808065
"720",15.6319680217497
"721",7.60846159606166
"722",26.1819402634344
"723",21.5294054626013
"724",12.5522747650152
"725",10.0059690270489
"726",8.07098574017247
"727",14.3440583568196
"728",15.109791817794
"729",12.4928676340663
"730",8.21192567335141
"731",19.3918281396573
"732",14.2602677474198
"733",10.0830879069949
"734",13.2110872510154
"735",14.9310013199765
"736",18.4965997176313
"737",7.09215733007161
"738",10.6431226918143
"739",16.5335860534415
"740",14.9073360434656
"741",18.9854398529493
"742",17.5879045046907
"743",14.6623510459419
"744",10.1916739723009
"745",10.0971651939489
"746",3.66087949860907
"747",13.8032096634838
"748",15.1589359074839
"749",12.5718667514718
"750",13.3963302759034
"751",13.4988616502777
"752",18.22188298167
"753",13.7323330156431
"754",18.4867820391372
"755",11.8832687855423
"756",16.4319193748635
"757",18.8629256152788
"758",10.9438765564798
"759",17.612806222584
"760",4.91422317805674
"761",11.4822238441623
"762",7.85524669838908
"763",18.6913955788119
"764",18.1313293449051
"765",18.3568229640787
"766",20.4800967383521
"767",6.83927289143384
"768",7.64510200468431
"769",14.5317578728535
"770",17.7085532944409
"771",11.2564585905105
"772",9.41759182123446
"773",10.7763269752712
"774",12.3618994279258
"775",10.4990500246394
"776",5.54203769611616
"777",21.2154285642347
"778",19.2903052081709
"779",22.5734066886826
"780",23.1281974427858
"781",18.8449645825077
"782",20.9399257130585
"783",4.68060490453561
"784",8.89478359528903
"785",12.7209873277231
"786",6.5881656223513
"787",16.092618446842
"788",10.9296311196098
"789",17.9100118654447
"790",17.0176134430514
"791",17.9221696988962
"792",14.6345273023236
"793",15.5257024956705
"794",16.6067068661771
"795",18.6218840806058
"796",28.1714237826025
"797",9.13324948617264
"798",14.0706954977361
"799",22.707386159162
"800",20.7924533147934
"801",9.01049452577026
"802",6.90687780964417
"803",22.9870912044675
"804",13.1662174332471
"805",10.4623054713748
"806",2.62969194251604
"807",10.9636749206508
"808",18.8295511595176
"809",14.9829710509457
"810",12.5258280938161
"811",15.3629978291147
"812",13.4895696433087
"813",14.3210405436093
"814",12.0478178738751
"815",15.5167086788501
"816",15.3606899911621
"817",25.4439716948875
"818",19.5791843013817
"819",13.0318521672259
"820",16.3775570598458
"821",8.13155638019506
"822",4.26604875586517
"823",14.1830840060729
"824",6.2973179027349
"825",20.1312338412823
"826",15.7874933157335
"827",12.2889116822859
"828",18.3220005395011
"829",21.3287314688563
"830",15.6851936670731
"831",13.3804847837023
"832",21.5034690746866
"833",17.414573777731
"834",18.4121502099435
"835",9.16769910566771
"836",23.9678637328971
"837",16.4092115173543
"838",19.9788091643663
"839",19.9242998186934
"840",22.7445139843193
"841",14.5632579503762
"842",11.542171943652
"843",14.4354848961619
"844",7.63591389782927
"845",11.7035090005774
"846",20.2679974091206
"847",18.9469840272051
"848",21.7583502676207
"849",13.5659983876206
"850",2.47055680489544
"851",20.4854508386923
"852",5.10736690807192
"853",15.8486690693315
"854",14.2151145555094
"855",21.0941723969167
"856",15.1401964094517
"857",16.8287312152921
"858",18.9320692447492
"859",13.2983156493305
"860",17.3307752025394
"861",12.8216234002297
"862",16.7093153806671
"863",11.1527043135659
"864",12.8617225435892
"865",17.4122442790981
"866",13.1826304821628
"867",12.7564957222725
"868",16.1855519141043
"869",19.8251736780043
"870",18.0905383880857
"871",16.6042277697442
"872",8.8124761925552
"873",12.4277163130163
"874",6.41630510855256
"875",17.1298836088281
"876",15.3835765986594
"877",15.0104601327633
"878",16.1088286258463
"879",16.4337507336034
"880",20.1905331007487
"881",12.0854385406834
"882",18.1892855939167
"883",6.80436683692831
"884",24.5939869912154
"885",7.86228507505586
"886",8.92024061193729
"887",18.8982180821622
"888",9.15143318937118
"889",12.6851143444292
"890",13.9928645574857
"891",9.42531891947394
"892",14.5608281031223
"893",19.2732534617913
"894",16.7500960322636
"895",14.5980906400422
"896",5.17387977839812
"897",1.94992369834123
"898",9.80357220711528
"899",7.16838410782871
"900",10.1191595023488
"901",18.1121222452766
"902",10.5996952188426
"903",14.5801803424121
"904",4.67969367656504
"905",14.6215788320355
"906",17.9234368304627
"907",16.5774639945848
"908",11.2931668919937
"909",7.49618094720976
"910",10.7782325483599
"911",20.6003561751858
"912",12.5742440996832
"913",15.7044256976316
"914",8.74244387778741
"915",16.8689518673732
"916",17.5571319820495
"917",20.7649145270241
"918",17.1964223097164
"919",9.78783297515833
"920",13.533143499433
"921",13.978354925792
"922",8.02674394618416
"923",10.2589239978219
"924",5.54388382293863
"925",11.7351874232448
"926",21.2222168234285
"927",21.7201948013573
"928",8.1612722739902
"929",13.7450409364215
"930",12.2246950829359
"931",22.4039449404275
"932",15.4631191114335
"933",10.4810772732578
"934",15.5400837106039
"935",18.1439815266205
"936",13.5254244534664
"937",17.623374969866
"938",15.3814068972555
"939",13.0210698732702
"940",18.9194839703591
"941",8.8434654528942
"942",23.7860663961682
"943",12.6831475511289
"944",14.4128540392144
"945",13.4105113491235
"946",11.362318166756
"947",11.1995417786485
"948",18.7371540843395
"949",22.840582299367
"950",15.0697599667728
"951",14.5452692665497
"952",11.3261292827892
"953",4.34003169436872
"954",19.0149668842112
"955",9.97041004533121
"956",11.0911249078885
"957",7.97885341940457
"958",21.3202860097941
"959",8.56798852390686
"960",22.6920429606821
"961",4.43439359238185
"962",11.8719558330707
"963",8.73143340273155
"964",6.17417221654538
"965",27.5723731107738
"966",21.4461769660965
"967",11.6847507024215
"968",18.5709561603283
"969",13.2883769091532
"970",3.79209474176737
"971",18.3287801365122
"972",9.23509317581295
"973",10.460993691452
"974",15.9790691431726
"975",10.3508464000802
"976",15.3418298506146
"977",14.2768727183063
"978",20.852446273017
"979",19.0361561858211
"980",9.06479210338336
"981",4.58419588985333
"982",11.6516871637064
"983",17.3204936490706
"984",15.1986120290385
"985",14.847271928393
"986",13.7008752745479
"987",3.66402913512359
"988",15.2025445489539
"989",14.616698117334
"990",15.4682580161208
"991",18.2391290017015
"992",19.6138991744069
"993",12.0073847881602
"994",22.7545126240457
"995",9.37344925860557
"996",13.7889511874342
"997",10.799849430013
"998",11.9480741033878
"999",8.17619941745617
"1000",4.37052674523879
"1001",7.01816423617513
"1002",21.7185748389477
"1003",13.0120006823186
"1004",14.5193690634191
"1005",17.549316455344
"1006",23.0343448804184
"1007",12.869180285288
"1008",21.9065361612488
"1009",17.3731289369119
"1010",18.4987649256166
"1011",18.8121632851477
"1012",16.2425384911519
"1013",19.8199538045408
"1014",21.3921545654789
"1015",16.8699836426414
"1016",15.8350864381543
"1017",8.60475055746249
"1018",10.6487822323501
"1019",14.1671964293835
"1020",6.3055839539015
"1021",14.4279359126885
"1022",14.527082683304
"1023",11.8773373079993
"1024",14.2785759629308
"1025",19.8217461310112
"1026",13.3008054764565
"1027",16.850014770324
"1028",6.94003727359642
"1029",13.1352301467439
"1030",20.5971228266344
"1031",14.5775742741013
"1032",10.070685304535
"1033",16.9364543466194
"1034",20.8645237703685
"1035",14.4418498163328
"1036",14.4675509483385
"1037",9.43035753392522
"1038",12.9762584247474
"1039",12.1156933998774
"1040",18.6608067323479
"1041",13.7670521907773
"1042",15.3218544700441
"1043",12.1341083567578
"1044",19.2140568531978
"1045",14.8461462511317
"1046",15.297130715701
"1047",9.79596776463831
"1048",14.7574636676811
"1049",22.5421481581604
"1050",15.4038893410706
"1051",15.3313382009852
"1052",22.0686998075957
"1053",9.50135597554583
"1054",9.50514787096387
"1055",18.1677914825268
"1056",12.8140105805485
"1057",18.2771397521278
"1058",8.10250590634698
"1059",11.6613656237827
"1060",14.5376734577457
"1061",14.0794830654353
"1062",12.0383543297917
"1063",17.8009096664893
"1064",10.9666273643957
"1065",8.47780261746145
"1066",15.3400003763075
"1067",5.79535929314922
"1068",19.6316973170099
"1069",15.9908428528672
"1070",18.0495476395323
"1071",21.960581155497
"1072",16.7671701159151
"1073",17.1895649650409
"1074",18.5649474027677
"1075",13.6640639474306
"1076",8.94405589188595
"1077",15.2697226574767
"1078",15.2663645592329
"1079",13.6385318658224
"1080",9.42323418200681
"1081",17.2154354295056
"1082",13.6551532881648
"1083",17.0999209103852
"1084",21.2984969732845
"1085",26.6165237402503
"1086",15.85791980706
"1087",11.5555003164336
"1088",17.240605794759
"1089",18.2341168448004
"1090",13.7473284373643
"1091",13.5648784801274
"1092",7.95064448154515
"1093",12.0705262038985
"1094",12.1908939779343
"1095",12.300582406418
"1096",7.01372708924335
"1097",11.9552717692309
"1098",14.0255027618636
"1099",14.5562268721286
"1100",15.1579643912824
"1101",15.049992590468
"1102",8.03784631871138
"1103",6.44024312620712
"1104",19.049995173092
"1105",14.1342283026498
"1106",19.1428467935774
"1107",13.1529362843802
"1108",13.5918216469526
"1109",8.04819885739961
"1110",18.3950000722867
"1111",16.2277223942493
"1112",5.19361685476345
"1113",19.53265863383
"1114",5.95750144055528
"1115",10.3506797821951
"1116",18.0753461691565
"1117",16.0433136110395
"1118",16.6402498883533
"1119",12.5987791900458
"1120",10.4968646833445
"1121",17.6518757729918
"1122",19.7742248468528
"1123",13.5393782361416
"1124",6.98055381915894
"1125",17.0012910827985
"1126",10.5276609210585
"1127",16.1263172357945
"1128",14.2372048512072
"1129",9.55477342149386
"1130",11.1670297089749
"1131",16.3760811455281
"1132",8.95047976980584
"1133",21.4366331630627
"1134",4.91694264534396
"1135",14.3412334785643
"1136",16.3902935546237
"1137",26.72721218194
"1138",15.6565110779564
"1139",13.633155872968
"1140",7.75128984645231
"1141",9.82041184053329
"1142",22.1881888297789
"1143",19.7635333882461
"1144",17.1973759341688
"1145",11.5873924900077
"1146",15.2576040164297
"1147",14.9127614092098
"1148",5.79754191266607
"1149",15.2499118027309
"1150",17.3051593122028
"1151",7.79288758448043
"1152",19.5599522361581
"1153",8.4604719006369
"1154",17.2206910520558
"1155",20.0725218604617
"1156",6.16915616694143
"1157",13.6492380610899
"1158",13.9701209223589
"1159",11.6197747840444
"1160",14.4446025230423
"1161",14.0225130129005
"1162",17.5993008838151
"1163",6.98866507212299
"1164",18.9698010919373
"1165",21.9661836384506
"1166",17.9573487332678
"1167",12.6721851338458
"1168",19.5670502821666
"1169",14.7016141961819
"1170",24.3706751923333
"1171",24.3056292712093
"1172",12.7787077633079
"1173",22.9117040975999
"1174",17.116832966847
"1175",14.5741951104186
"1176",17.0969795090176
"1177",5.06748726190517
"1178",11.47991677711
"1179",18.230395542063
"1180",10.0088268438178
"1181",16.966080586474
"1182",6.04492658481613
"1183",12.3315737267866
"1184",2.75013646834913
"1185",19.1672215431531
"1186",13.6930776436144
"1187",18.6941501984231
"1188",14.4546673437304
"1189",18.0139058346432
"1190",7.86159608152225
"1191",17.4661167268716
"1192",19.5955867164352
"1193",23.835645473246
"1194",17.7841464499091
"1195",6.37976437725173
"1196",13.3425928235436
"1197",9.52068844621154
"1198",11.9490807751811
"1199",10.3284587995027
"1200",16.1680478413563
"1201",20.5518498378561
"1202",6.2916629445605
"1203",14.149675469198
"1204",4.92610805965605
"1205",17.7610507405141
"1206",18.8920720454172
"1207",18.8099573101824
"1208",15.4815512292558
"1209",15.0141412784929
"1210",15.2441944710621
"1211",11.8253778276032
"1212",20.4459317820598
"1213",9.39345562929429
"1214",9.40751881519789
"1215",25.4490385903496
"1216",16.3905106913638
"1217",16.6050630528578
"1218",13.2587492114159
"1219",9.66920645674818
"1220",19.8390876854183
"1221",5.85078468239656
"1222",12.2302477448363
"1223",13.158983740151
"1224",10.448397490946
"1225",9.0529961377469
"1226",13.4494256758452
"1227",14.9143804446858
"1228",15.0480984047035
"1229",24.4327998205441
"1230",9.09424504563186
"1231",15.8432745326231
"1232",17.2391762678055
"1233",10.9086340400994
"1234",5.63833368317293
"1235",16.3910552624124
"1236",15.6381950178638
"1237",23.7285420313077
"1238",21.6418258879947
"1239",12.9983845009356
"1240",22.1952691125201
"1241",15.7593696339972
"1242",15.4673399126036
"1243",14.6284952395354
"1244",8.31601497522628
"1245",12.5123045474766
"1246",16.5472835620576
"1247",13.3178317652545
"1248",13.1722310477547
"1249",9.92215168819824
"1250",4.72263183972959
"1251",13.9155661829313
"1252",15.2913241773741
"1253",16.0112380380035
"1254",23.2454342392749
"1255",11.6358764429785
"1256",18.0970938951405
"1257",12.0140670481241
